,pathway,pval,padj,log2err,ES,NES,size
546,WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,0.355509355509356,0.57323446354525,0.100633389423036,-0.354920560939074,-1.04387188666177,109
547,WP_PREIMPLANTATION_EMBRYO,0.355042016806723,0.57323446354525,0.101350743797099,0.398244577608547,1.05144360723257,52
548,KEGG_VIRAL_MYOCARDITIS,0.359281437125749,0.57726111076482,0.09754492162472,-0.377096936021782,-1.04502803756168,70
549,WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS,0.359315589353612,0.57726111076482,0.0946646223153342,-0.393991851540059,-1.04348472201507,52
550,REACTOME_RHOF_GTPASE_CYCLE,0.363288718929254,0.582583000173822,0.0943563635421779,-0.426441851772228,-1.06304850680924,37
551,WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873,0.36701030927835,0.586468001954079,0.0982123351217438,0.403115737545902,1.04421021309601,45
552,WP_NEPHROTIC_SYNDROME,0.367041198501873,0.586468001954079,0.0925528864684773,-0.404480998196554,-1.04646250779156,43
553,REACTOME_SIGNALING_BY_FGFR2,0.369781312127237,0.589777788962428,0.0956031492204301,0.375645947643111,1.0451195733111,68
554,REACTOME_SIGNALING_BY_HEDGEHOG,0.372586872586873,0.591928159460923,0.0934449219410994,0.343858570812586,1.04043061348013,142
555,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.373814041745731,0.591928159460923,0.0922597260527354,0.344012343264616,1.01990792607461,111
556,WP_AMINO_ACID_METABOLISM,0.372549019607843,0.591928159460923,0.0943563635421779,0.359515224160621,1.0262072910069,84
557,WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS,0.373417721518987,0.591928159460923,0.0985499803531691,0.408228688473995,1.04826031048968,44
558,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,0.376811594202899,0.595605423094904,0.096887770327544,0.411997353407698,1.04291940363517,40
559,PID_ERA_GENOMIC_PATHWAY,0.377690802348337,0.595927169358198,0.0934449219410994,-0.37888784859462,-1.03432139285281,62
560,WP_INTEGRINMEDIATED_CELL_ADHESION,0.380952380952381,0.6,0.096240602328129,-0.358291911465551,-1.03465294674605,98
561,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.382845188284519,0.601044900431589,0.0965629554309422,0.383020673201447,1.02611803036011,57
562,PID_MET_PATHWAY,0.382978723404255,0.601044900431589,0.0919686140000427,0.363575123951266,1.0326659400219,77
563,KEGG_GLYCEROLIPID_METABOLISM,0.385767790262172,0.601078748651564,0.0897104652742981,-0.400568764610492,-1.03634088084792,43
564,PID_FGF_PATHWAY,0.385438972162741,0.601078748651564,0.09754492162472,0.384510667684993,1.01925606246238,55
565,WP_GENES_CONTROLLING_NEPHROGENESIS,0.384321223709369,0.601078748651564,0.0911073131586733,-0.405930686603347,-1.03830293157489,42
566,WP_MEASLES_VIRUS_INFECTION,0.386407766990291,0.601078748651564,0.0916795246008379,0.340290721187951,1.02145731445504,131
567,WP_WNT_SIGNALING_PATHWAY,0.384615384615385,0.601078748651564,0.0913924325943768,-0.39331189223996,-1.03211349580585,49
568,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.389121338912134,0.603849492874839,0.0956031492204301,0.383139248784967,1.02051542573511,54
569,WP_ALLOGRAFT_REJECTION,0.389558232931727,0.603849492874839,0.0931454575337804,-0.361235125670736,-1.02739567148491,87
570,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.394477317554241,0.606627889926194,0.0913924325943768,0.356099326786687,1.01743857642162,86
571,KEGG_LEISHMANIA_INFECTION,0.394789579158317,0.606627889926194,0.0922597260527354,-0.375175925091423,-1.03258965786437,68
572,PID_TAP63_PATHWAY,0.394129979035639,0.606627889926194,0.0949751525905595,0.391066654689363,1.02751042045097,51
573,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.394,0.606627889926194,0.0922597260527354,0.372328022966409,1.03059676095715,67
574,WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,0.394230769230769,0.606627889926194,0.0899860794997137,-0.407407974664477,-1.03437481806297,41
575,WP_LUNG_FIBROSIS,0.395491803278689,0.606650035637919,0.0934449219410994,0.380267678345842,1.03058673875505,60
576,REACTOME_SELENOAMINO_ACID_METABOLISM,0.397312859884837,0.607330922735574,0.0894366833718621,0.349545231880378,1.02738803896885,107
577,WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY,0.396659707724426,0.607330922735574,0.0943563635421779,-0.339272473708079,-1.018852459566,129
578,SIG_BCR_SIGNALING_PATHWAY,0.4,0.607827760747131,0.0897104652742981,-0.394834119032755,-1.02349895658535,46
579,WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS,0.39874739039666,0.607827760747131,0.0940503465727813,0.407489809223159,1.03807314674293,42
580,WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,0.400394477317554,0.607827760747131,0.0905428948469474,0.352982488177366,1.00853321884563,86
581,WP_SELENIUM_MICRONUTRIENT_NETWORK,0.399201596806387,0.607827760747131,0.0913924325943768,0.365524688372817,1.02154758214213,71
582,PID_SHP2_PATHWAY,0.402671755725191,0.609187801971901,0.0883594442500905,-0.381746499090865,-1.01768458496101,54
583,REACTOME_INTRA_GOLGI_TRAFFIC,0.402321083172147,0.609187801971901,0.0891647117820678,-0.411377496985325,-1.03712258881166,39
584,KEGG_TIGHT_JUNCTION,0.403765690376569,0.609796813205709,0.0934449219410994,-0.33985025895974,-1.01607465421193,124
585,WP_PROXIMAL_TUBULE_TRANSPORT,0.40546218487395,0.61131221719457,0.0934449219410994,0.37898480471304,1.01093296577928,56
586,KEGG_ENDOMETRIAL_CANCER,0.407563025210084,0.611344537815126,0.0931454575337804,0.385801355389739,1.01859106587744,52
587,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.406185567010309,0.611344537815126,0.0922597260527354,0.376995034471193,1.01509172339659,58
588,REACTOME_PROTEIN_LOCALIZATION,0.407335907335907,0.611344537815126,0.0883594442500905,0.337059812601329,1.01985926008933,142
589,KEGG_TASTE_TRANSDUCTION,0.40952380952381,0.612203389830508,0.0873098257637931,-0.385136330515215,-1.01322991936236,50
590,WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,0.409001956947162,0.612203389830508,0.0888945288620449,-0.371111726952886,-1.01309345166308,62
591,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.412371134020619,0.615416819299806,0.0913924325943768,0.405160472876116,1.01852062691256,39
592,REACTOME_RND3_GTPASE_CYCLE,0.413461538461538,0.616001819126819,0.0873098257637931,-0.403657846531097,-1.02485355596968,41
593,PID_ATF2_PATHWAY,0.420152091254753,0.624722838137472,0.0857844408075645,-0.374038435373601,-1.00854421078841,56
594,PID_REG_GR_PATHWAY,0.420731707317073,0.624722838137472,0.0894366833718621,-0.357989479534598,-1.00764191909927,79
595,WP_PROLACTIN_SIGNALING_PATHWAY,0.42156862745098,0.624913494809689,0.0873098257637931,0.355965685063972,1.00344119278853,74
596,REACTOME_INTERFERON_GAMMA_SIGNALING,0.426640926640927,0.6284865018934,0.0857844408075645,0.347113076259385,1.00410864523219,93
597,WP_EBOLA_VIRUS_INFECTION_IN_HOST,0.426160337552743,0.6284865018934,0.0908241419007155,-0.335506205581431,-1.00376772265956,127
598,WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,0.425149700598802,0.6284865018934,0.0878312634480124,0.362552547542651,1.01084409036566,70
599,WP_TCELL_ACTIVATION_SARSCOV2,0.426829268292683,0.6284865018934,0.0886261133285098,-0.3566546417763,-1.00822541412867,84
600,REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.428571428571429,0.63,0.0902635484340068,0.371841965351645,0.991879611423383,56
601,WP_FOLATE_METABOLISM,0.432595573440644,0.634857397295587,0.0873098257637931,0.363043685225506,1.00305404515898,66
602,WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586,0.435318275154004,0.637791891504704,0.0880945010398517,0.387431426890253,1.00744376569406,46
603,PID_PI3KCI_PATHWAY,0.436708860759494,0.638301358639995,0.0894366833718621,0.393127860879952,1.00948401017243,44
604,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.437113402061856,0.638301358639995,0.0880945010398517,0.404924890909864,0.997153539465106,35
605,WP_HIPPOMERLIN_SIGNALING_DYSREGULATION,0.44106463878327,0.643006630424536,0.083129129135339,0.333682252373756,0.990567991646919,114
606,WP_TNFALPHA_SIGNALING_PATHWAY,0.442460317460317,0.643976897689769,0.0852884689790502,0.346072663752167,0.989212622323852,87
607,KEGG_GLUTATHIONE_METABOLISM,0.445714285714286,0.645945629247715,0.0826646449123753,-0.381195497127076,-1.00286223919377,50
608,PID_ERBB1_DOWNSTREAM_PATHWAY,0.446058091286307,0.645945629247715,0.0873098257637931,-0.341195532786234,-0.994588873708795,103
609,REACTOME_L1CAM_INTERACTIONS,0.447478991596639,0.645945629247715,0.0878312634480124,-0.338021207709512,-0.997188552674995,114
610,REACTOME_RND1_GTPASE_CYCLE,0.448132780082988,0.645945629247715,0.0870515867946735,0.392934945627293,0.996594402766719,41
611,REACTOME_SYNTHESIS_OF_PA,0.444874274661509,0.645945629247715,0.0835990603684159,-0.418339762009574,-1.02438339115055,35
612,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.448207171314741,0.645945629247715,0.0847985102819124,0.358211388030476,0.998357959409535,69
613,KEGG_SMALL_CELL_LUNG_CANCER,0.449897750511247,0.646553296714433,0.0860347242455604,-0.352164695804847,-0.990670263787645,83
614,PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.453027139874739,0.646553296714433,0.086794975677172,0.400463529577685,0.993479142179629,37
615,PID_TCPTP_PATHWAY,0.453027139874739,0.646553296714433,0.086794975677172,0.393212402329132,1.00170170292679,42
616,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.451020408163265,0.646553296714433,0.0857844408075645,0.365470751238186,0.989338462886588,59
617,WP_NETRINUNC5B_SIGNALING_PATHWAY,0.452107279693487,0.646553296714433,0.0822054920415869,-0.380191354801186,-0.996606068847632,48
618,WP_THERMOGENESIS,0.450207468879668,0.646553296714433,0.086794975677172,-0.339927843065159,-0.990893543697878,103
619,KEGG_CARDIAC_MUSCLE_CONTRACTION,0.455089820359281,0.647291136721252,0.0840745577910723,0.356351178624008,0.993553859843007,70
620,KEGG_LONG_TERM_DEPRESSION,0.455823293172691,0.647291136721252,0.0843144320642653,-0.364055968788486,-0.993661516253086,64
621,PID_IL6_7_PATHWAY,0.456479690522244,0.647291136721252,0.0822054920415869,-0.380161062857887,-0.990472694193354,47
622,WP_HIPPO_SIGNALING_REGULATION_PATHWAYS,0.455486542443064,0.647291136721252,0.0860347242455604,-0.350299594730457,-1.00322460419535,95
623,KEGG_VEGF_SIGNALING_PATHWAY,0.458752515090543,0.647391549295775,0.0840745577910723,0.353561528940896,0.988923999119541,72
624,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.457983193277311,0.647391549295775,0.0865399737444125,-0.331427216427039,-0.990891813541621,126
625,REACTOME_NCAM1_INTERACTIONS,0.458574181117534,0.647391549295775,0.0817515582532145,-0.399004359323492,-1.00721099123729,40
626,REACTOME_COMPLEX_I_BIOGENESIS,0.461377870563674,0.6486571672467,0.0857844408075645,0.390144261274818,0.993885667367581,42
627,REACTOME_RHOQ_GTPASE_CYCLE,0.460385438972163,0.6486571672467,0.0873098257637931,0.369417247710417,0.979246613816917,55
628,WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY,0.461855670103093,0.6486571672467,0.0850427463764322,0.383409271736777,0.993163600559404,45
629,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.466395112016293,0.653991238153213,0.0838361057159929,0.364915577344893,0.995512165529564,62
630,WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.469785575048733,0.657699805068226,0.0810802057550866,0.343422130561384,0.981224399927884,83
631,PID_RHOA_PATHWAY,0.473076923076923,0.661258076313544,0.0799858801499946,-0.391788738608827,-0.994718882347303,41
632,REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,0.474849094567404,0.662684970582992,0.0822054920415869,0.357408794357248,0.984115496845097,65
633,PID_ER_NONGENOMIC_PATHWAY,0.475915221579961,0.663123578883927,0.0797705918628453,-0.394275196832416,-0.995273115549831,40
634,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.477083333333333,0.663702681388013,0.0838361057159929,0.392856165777518,0.970134119722595,36
635,PID_PS1_PATHWAY,0.478079331941545,0.66404089885424,0.0838361057159929,0.385237303709256,0.981385278975715,42
636,KEGG_TYPE_I_DIABETES_MELLITUS,0.4812734082397,0.66637856525497,0.0776798560117236,-0.381751921419842,-0.987658443349483,43
637,PID_INSULIN_PATHWAY,0.4812734082397,0.66637856525497,0.0776798560117236,-0.380976880268849,-0.985653277445209,43
638,PID_HIV_NEF_PATHWAY,0.483558994197292,0.666492052023121,0.0791316651768349,-0.407143025575963,-0.996966081395953,35
639,WP_FRAGILE_X_SYNDROME,0.483050847457627,0.666492052023121,0.0840745577910723,-0.33416555970818,-0.983580321253733,115
640,WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER,0.483622350674374,0.666492052023121,0.0789209638180035,-0.392348264675251,-0.990408940002086,40
641,WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,0.484536082474227,0.666709554980137,0.0824344091527096,0.384147839246062,0.965697604404855,39
642,PID_TELOMERASE_PATHWAY,0.48692152917505,0.668948269053574,0.0808589150280032,0.353515116091147,0.973394358524229,65
643,REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.489316239316239,0.67119272640268,0.0838361057159929,0.384033814116201,0.97788866155295,43
644,PID_LKB1_PATHWAY,0.49789029535865,0.676639815880322,0.0822054920415869,0.377889610928827,0.970354833130033,44
645,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.497109826589595,0.676639815880322,0.0774767547848578,-0.390257635822164,-0.985131543126028,40
646,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.497881355932203,0.676639815880322,0.0824344091527096,-0.319857814646658,-0.973174864703374,145
647,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,0.495867768595041,0.676639815880322,0.0813027345384498,-0.344208518278814,-0.981565036836512,93
648,REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.497131931166348,0.676639815880322,0.0770736734944102,-0.382413436601642,-0.978149731964213,42
649,WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,0.496138996138996,0.676639815880322,0.0776798560117236,0.323980074463991,0.980283221771509,142
650,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.500963391136802,0.678833591487642,0.0770736734944102,-0.388155270866275,-0.979824520679571,40
651,REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,0.501043841336117,0.678833591487642,0.0813027345384498,0.379579323955248,0.966971674722279,42
652,KEGG_PROSTATE_CANCER,0.503054989816701,0.679663608562691,0.0797705918628453,-0.340768775414393,-0.968660378555561,88
653,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.503968253968254,0.679663608562691,0.0782955249944794,0.33806358358644,0.966319501823544,87
654,REACTOME_TBC_RABGAPS,0.503787878787879,0.679663608562691,0.0758886900606117,-0.373671085655362,-0.968926864523556,44
655,WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.507070707070707,0.682803608605135,0.0789209638180035,-0.341027335112669,-0.967510671010312,86
656,KEGG_RIBOSOME,0.50887573964497,0.683148253222015,0.0774767547848578,0.334859385341725,0.95675231794973,86
657,WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION,0.508604206500956,0.683148253222015,0.0758886900606117,-0.394236250763039,-0.982765307771827,37
658,REACTOME_FLT3_SIGNALING,0.509765625,0.683302859042553,0.0768736734126542,-0.391635079532177,-0.978028931734751,38
659,PID_CASPASE_PATHWAY,0.512380952380952,0.685766312594841,0.0753093764172773,-0.366872444744514,-0.965180659813321,50
660,PID_CMYB_PATHWAY,0.514344262295082,0.686311103395253,0.0789209638180035,-0.342090616774967,-0.962321291821352,81
661,PID_ECADHERIN_NASCENT_AJ_PATHWAY,0.514285714285714,0.686311103395253,0.0787113806986485,0.380203206697002,0.953057681366792,38
662,PID_P53_DOWNSTREAM_PATHWAY,0.515657620041754,0.687024200720282,0.0797705918628453,-0.322187988836701,-0.967546884311471,129
663,WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,0.51792828685259,0.689008671197563,0.0770736734944102,-0.341720814829131,-0.956024570905687,73
664,KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.519011406844107,0.689409730175455,0.0745500777420554,-0.354831613483069,-0.956755605144196,56
665,KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.522012578616352,0.690377702714908,0.0793434960134973,0.366474858788172,0.96024376341888,50
666,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.520912547528517,0.690377702714908,0.0743625384422526,-0.363580089260127,-0.962939377778585,52
667,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,0.522088353413655,0.690377702714908,0.0770736734944102,-0.33792459157686,-0.96109773940098,87
668,REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.524714828897338,0.692812094442294,0.0739901439101341,-0.36221670133674,-0.959328454195591,52
669,WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,0.526923076923077,0.694687823387375,0.0743625384422526,-0.365191690939394,-0.958321576874033,49
670,KEGG_ARGININE_AND_PROLINE_METABOLISM,0.528301886792453,0.69546606589693,0.0787113806986485,0.36612063863684,0.959315629651893,50
671,PID_SMAD2_3NUCLEAR_PATHWAY,0.529531568228106,0.696045965986869,0.0770736734944102,-0.341143624809645,-0.957279006982127,80
672,WP_CYTOSOLIC_DNASENSING_PATHWAY,0.530815109343936,0.696694831013916,0.0756946307932749,0.342260523592102,0.95223487601057,68
673,REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,0.53265306122449,0.698068350668648,0.0768736734126542,0.376356719531506,0.943415668688355,38
674,KEGG_CHRONIC_MYELOID_LEUKEMIA,0.535211267605634,0.698928365508877,0.0758886900606117,0.342462314005475,0.957879105593078,72
675,KEGG_COLORECTAL_CANCER,0.545988258317025,0.698928365508877,0.0734381410838857,-0.344928712195728,-0.94161675376115,62
676,KEGG_RENAL_CELL_CARCINOMA,0.545271629778672,0.698928365508877,0.0749278818393739,0.339510983067911,0.938035500412676,66
677,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.538167938931298,0.698928365508877,0.0728938564822936,-0.351132239498033,-0.949950449133968,57
678,PID_AR_PATHWAY,0.541825095057034,0.698928365508877,0.0723570851036907,-0.349157561069511,-0.941456287822201,56
679,PID_EPHB_FWD_PATHWAY,0.544513457556936,0.698928365508877,0.0764767053228531,0.370584336883445,0.938087568821252,40
680,PID_TRKR_PATHWAY,0.544747081712062,0.698928365508877,0.0732558655828455,-0.344903305906306,-0.938430173007031,60
681,REACTOME_CDC42_GTPASE_CYCLE,0.536734693877551,0.698928365508877,0.0764767053228531,-0.315195893443802,-0.959052349470055,139
682,REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.53639846743295,0.698928365508877,0.0732558655828455,-0.365709625625446,-0.958644713331019,48
683,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.539583333333333,0.698928365508877,0.077274697304471,0.377157391275713,0.931366962404623,36
684,REACTOME_PI_METABOLISM,0.545824847250509,0.698928365508877,0.0755015292281669,-0.339836022017012,-0.955512317346943,78
685,REACTOME_RET_SIGNALING,0.544513457556936,0.698928365508877,0.0764767053228531,0.370127430525268,0.936930967928927,40
686,REACTOME_SENSORY_PERCEPTION_OF_TASTE,0.539325842696629,0.698928365508877,0.0718276293603809,-0.366415106891446,-0.94797944368206,43
687,REACTOME_SIGNALING_BY_VEGF,0.544933078393881,0.698928365508877,0.0723570851036907,0.329131635255181,0.960778818531759,102
688,WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,0.535019455252918,0.698928365508877,0.0741758965588009,0.329881011086185,0.943043097782255,82
689,WP_NUCLEOTIDEBINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY,0.540372670807453,0.698928365508877,0.0768736734126542,0.371482075353276,0.940360080675595,40
690,KEGG_INSULIN_SIGNALING_PATHWAY,0.548057259713701,0.700560149373166,0.0755015292281669,-0.314364096301067,-0.953023581138618,134
691,REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.553235908141962,0.705135940724293,0.0760837160951725,0.377014907888804,0.935307261745645,37
692,WP_ACUTE_VIRAL_MYOCARDITIS,0.552941176470588,0.705135940724293,0.0728938564822936,0.328707615176205,0.938269449064018,84
693,KEGG_BASAL_CELL_CARCINOMA,0.557009345794393,0.705865291653239,0.070113215764256,-0.346401547980803,-0.933629396049603,55
694,REACTOME_RHOB_GTPASE_CYCLE,0.556008146639511,0.705865291653239,0.0745500777420554,0.347011423046314,0.946668530112741,62
695,REACTOME_RHOJ_GTPASE_CYCLE,0.555555555555556,0.705865291653239,0.0760837160951725,0.359284865228829,0.944005167677077,51
696,REACTOME_SIGNALING_BY_FGFR,0.556420233463035,0.705865291653239,0.0721797965581253,0.328335444976098,0.935748501229887,81
697,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.559925093632959,0.706514925013261,0.0699458736501659,-0.362140686616018,-0.936920776944383,43
698,REACTOME_RHOV_GTPASE_CYCLE,0.55899419729207,0.706514925013261,0.0716527366829457,-0.386927079734436,-0.947463545330578,35
699,WP_ENDOMETRIAL_CANCER,0.559760956175299,0.706514925013261,0.0730744399126987,0.341288032450434,0.936554645400919,63
700,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.561181434599156,0.707088607594937,0.0758886900606117,0.36631328539345,0.94062884144286,44
701,BIOCARTA_P38MAPK_PATHWAY,0.562886597938144,0.707198793123417,0.0745500777420554,0.371422063563221,0.914650676290338,35
702,WP_NEURAL_CREST_DIFFERENTIATION,0.563409563409563,0.707198793123417,0.0749278818393739,-0.325865682773445,-0.944836874361833,100
703,WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,0.563674321503132,0.707198793123417,0.0751181635276301,0.36624552587825,0.933004057828468,42
704,REACTOME_DEFENSINS,0.564796905222437,0.70760066819061,0.0711327399327894,-0.370034590430442,-0.932893109587793,39
705,WP_SYNAPTIC_VESICLE_PATHWAY,0.565714285714286,0.707744680851064,0.0702812841717392,-0.355412660088582,-0.936048487113819,51
706,WP_TGFBETA_SIGNALING_PATHWAY,0.567849686847599,0.709409948724621,0.0747385227439092,-0.315906062506125,-0.948681940678504,129
707,WP_COPPER_HOMEOSTASIS,0.568702290076336,0.709470183659587,0.070113215764256,-0.348409025424135,-0.928811384727417,54
708,REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,0.570539419087137,0.710756733947535,0.0741758965588009,-0.328464641512163,-0.942734635218254,97
709,KEGG_PANCREATIC_CANCER,0.573705179282869,0.711684905945837,0.0718276293603809,0.33497799731043,0.933605019317477,69
710,PID_FAK_PATHWAY,0.573221757322176,0.711684905945837,0.0743625384422526,0.34765938877394,0.931384628049279,57
711,REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.572614107883817,0.711684905945837,0.0739901439101341,0.354106192609168,0.929928456346154,49
712,KEGG_ADHERENS_JUNCTION,0.57455268389662,0.711735206737105,0.0716527366829457,0.33386649754178,0.928881074434598,68
713,KEGG_PYRUVATE_METABOLISM,0.577319587628866,0.714159714289845,0.0732558655828455,0.364364597667897,0.915965113297026,39
714,KEGG_LYSINE_DEGRADATION,0.579381443298969,0.714705500684882,0.0730744399126987,0.364336794067093,0.915895218668065,39
715,REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,0.579158316633267,0.714705500684882,0.0716527366829457,-0.341114802591272,-0.938843869617598,68
716,REACTOME_METABOLISM_OF_STEROIDS,0.584199584199584,0.718369740507257,0.0730744399126987,-0.310762366178163,-0.946140792174085,143
717,WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,0.584158415841584,0.718369740507257,0.070619624712259,-0.337738452440616,-0.928940130028538,66
718,WP_ENDODERM_DIFFERENTIATION,0.584795321637427,0.718369740507257,0.0697792517076235,0.316001798552528,0.94865869657074,134
719,WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,0.586,0.718848400556328,0.0709609456938284,0.333800870631822,0.923954349009258,67
720,PID_ECADHERIN_STABILIZATION_PATHWAY,0.59375,0.726413772395156,0.069119845655101,-0.369649458406362,-0.923124316017252,38
721,WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME,0.593814432989691,0.726413772395156,0.0718276293603809,-0.321101065074587,-0.931172406630663,99
722,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.596234309623431,0.727378631818129,0.0723570851036907,-0.311641835706265,-0.931737911345023,124
723,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.597077244258873,0.727378631818129,0.0721797965581253,-0.321486365559326,-0.935904159567709,102
724,WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,0.597077244258873,0.727378631818129,0.0721797965581253,0.357177485562887,0.909903384064611,42
725,REACTOME_INTRAFLAGELLAR_TRANSPORT,0.598076923076923,0.72759151193634,0.0679922591544058,-0.360855297674634,-0.916181459596265,41
726,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.601923076923077,0.731261919898283,0.0676760401641789,0.320290268916217,0.936781351033044,103
727,KEGG_N_GLYCAN_BIOSYNTHESIS,0.60541586073501,0.731466148270814,0.0676760401641789,-0.351938144635922,-0.913578872721073,45
728,PID_IL12_2PATHWAY,0.603112840466926,0.731466148270814,0.0681513438679483,-0.335917743886126,-0.913981806242307,60
729,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,0.604081632653061,0.731466148270814,0.0704500850658419,0.358678882859051,0.899102528415298,38
730,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.606185567010309,0.731466148270814,0.0707899094502623,0.350384735822622,0.907618546193002,45
731,WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,0.606237816764133,0.731466148270814,0.0679922591544058,0.321802617596876,0.926857264263469,91
732,REACTOME_RHOC_GTPASE_CYCLE,0.607142857142857,0.73155737704918,0.0687943095604775,0.331419235929788,0.912628428690118,64
